id,filled_emp_length
117032731,4
117032773,0
117033100,3
117033376,6
117033499,7
117033873,5
117034198,2
117034322,0
117035381,0
117035387,2
117035942,6
117035986,6
117036054,10
117036859,7
117037570,4
117037643,10
117038407,1
117038410,10
117038666,10
117038938,6
117038979,0
117039389,10
117039413,1
117040009,10
117041262,3
117041315,6
117041837,10
117042107,10
117042120,8
117042517,10
117042892,3
117043438,7
117043679,5
117044413,10
117044961,1
117045481,10
117045810,5
117046111,10
117046752,7
117047330,10
117048188,1
117049308,2
117049594,0
117049693,8
117049766,5
117049825,10
117058189,3
117058713,0
117058740,3
117058769,10
117059015,7
117059180,3
117059260,6
117059336,1
117059656,0
117059916,1
117059951,8
117060074,10
117060219,3
117060318,9
117068637,0
117068891,3
117069186,8
117069298,10
117069559,6
117069749,7
117069886,3
117070304,8
117070550,6
117078231,2
117078416,4
117078444,7
117078478,3
117078529,9
117078621,4
117078742,3
117078837,2
117079326,2
117079400,10
117080579,2
117080643,10
117080689,8
117088211,0
117088296,0
117088478,10
117088688,3
117088716,10
117088724,2
117089754,3
117090115,6
117090234,10
117090563,10
117090621,7
117090718,10
117098246,4
117098424,7
117098433,10
117099047,5
117099297,10
117099756,10
117099864,10
117100033,3
117108158,2
117108240,10
117108603,0
117109345,10
117109904,3
117110055,0
117110432,7
117110496,6
117110502,8
117118523,10
117118813,9
117119081,10
117119289,5
117119549,5
117119800,5
117119828,2
117120052,10
117120291,3
117120428,10
117128633,5
117128678,10
117128862,4
117129002,6
117129156,1
117129542,1
117129678,6
117138691,10
117138911,7
117139332,1
117139396,10
117139955,10
117140057,10
117148312,10
117148362,2
117148581,2
117148593,10
117148671,10
117148930,0
117148983,2
117149727,7
117150000,10
117150098,2
117150514,3
117158425,4
117158759,10
117158805,3
117159154,8
117159315,10
117159469,5
117160597,8
117168558,2
117168735,10
117169153,8
117169307,3
117169789,5
117170121,3
117178262,1
117178448,10
117178872,5
117178936,3
117178988,9
117179056,7
117179498,7
117180024,2
117180664,10
117188454,10
117188509,2
117188624,5
117188732,3
117189204,10
117189217,6
117189220,5
117189386,10
117189422,10
117189503,1
117189519,10
117189653,10
117189728,9
117189789,0
117189861,10
117189989,0
117190313,6
117190399,8
117190723,3
117190918,9
117191400,10
117191447,4
117191736,10
117192089,5
117192235,1
117192272,10
117192782,1
117192821,1
117193070,9
117193529,3
117193596,0
117193754,2
117194130,5
117194226,3
117194411,3
117194528,7
117194647,6
117195127,10
117195512,1
117195614,1
117195772,5
117195807,6
117195880,6
117195940,5
117195997,10
117196021,6
117196203,10
117196207,7
117196269,2
117196299,0
117196593,10
117196711,4
117196741,3
117196746,4
117196750,1
117196951,10
117197104,10
117197142,4
117197260,10
117197573,10
117197625,6
117197969,10
117198004,6
117198257,1
117198974,6
117199051,6
117199315,1
117199480,6
117199559,0
117199593,2
117199610,10
117199833,10
117200462,10
117200507,9
117200593,2
117200819,5
117201225,2
117201664,2
117201706,4
117201744,7
117201767,10
117201969,2
117202012,6
117202052,3
117202131,6
117202371,4
117202446,2
117202455,2
117202766,10
117202820,2
117202937,9
117203216,2
117203484,7
117203559,10
117203734,10
117203785,9
117203866,10
117203917,10
117204150,10
117204382,7
117204551,10
117204643,10
117204715,5
117204805,0
117204843,2
117204978,5
117205222,3
117205741,0
117206574,5
117206633,4
117206677,5
117206859,0
117206979,10
117207012,10
117207194,10
117207477,4
117207565,5
117207600,10
117207649,5
117207682,3
117207695,6
117207729,9
117207911,10
117208019,3
117208062,5
117209282,4
117209568,4
117209766,4
117211484,5
117211495,0
117211927,7
117212834,3
117212973,10
117213864,10
117214207,10
117214406,2
117214737,0
117215989,7
117216029,6
117216186,5
117216788,10
117216950,10
117217273,0
117217878,2
117218144,2
117218242,3
117218533,2
117218584,10
117219261,3
117219382,4
117219519,4
117219587,10
117219662,4
117219702,8
117219705,5
117219839,1
117219932,6
117219957,5
117220148,4
117220655,6
117220688,5
117220711,0
117220770,10
117220861,10
117221426,7
117221557,10
117221682,4
117221818,2
117221830,7
117222097,10
117222280,5
117222375,4
117222468,0
117222604,5
117222742,10
117222912,5
117223077,2
117223535,10
117223749,10
117224216,10
117224244,2
117224782,1
117224786,5
117224886,10
117224934,6
117225119,10
117225256,0
117225494,6
117225544,10
117225633,10
117225713,10
117225836,10
117225889,3
117226015,10
117226165,10
117226223,6
117226671,1
117226861,10
117227077,2
117227215,7
117227349,5
117227376,4
117227583,3
117227604,10
117227624,10
117227686,1
117227708,3
117227944,3
117228001,10
117228063,3
117228087,6
117228315,3
117228614,3
117229209,7
117229256,10
117229412,5
117229423,9
117229433,4
117229436,5
117229440,10
117229498,10
117229501,4
117229531,2
117229582,4
117229926,0
117230110,7
117230361,3
117230712,8
117231154,2
117231617,4
117231689,1
117231758,1
117232356,10
117233073,8
117233594,10
117233751,5
117233915,7
117234138,3
117234143,7
117234219,10
117234478,3
117234749,7
117234761,2
117235086,10
117235174,6
117235411,10
117235545,2
117235703,10
117235713,10
117235885,3
117236436,3
117236450,5
117236560,3
117236766,0
117237195,5
117237340,1
117237411,1
117237422,0
117237462,1
117237769,1
117237852,10
117237969,0
117238192,1
117238479,1
117239887,6
117241180,7
117241470,10
117241580,5
117241846,10
117242607,8
117242728,0
117242786,10
117242839,8
117243199,2
117243220,6
117243478,9
117243566,5
117243754,10
117244181,10
117244204,6
117244461,8
117244602,0
117245192,1
117245241,7
117245644,3
117249368,10
117249496,6
117249551,5
117250496,6
117251375,0
117251426,2
117252239,2
117252381,10
117252400,7
117253383,6
117254161,1
117254253,8
117254335,10
117254422,1
117254431,10
117255134,10
117266284,4
117267270,1
117267275,10
117268215,4
117268233,10
117268583,1
117268787,9
117268878,10
117269283,5
117269321,6
117269843,10
117269854,10
117269915,5
117270032,1
117270236,7
117270295,7
117270392,7
117270468,10
117270482,2
117270521,3
117270642,4
117270705,5
117270797,10
117270963,5
117271000,0
117271038,2
117271232,10
117271308,10
117271366,3
117271368,2
117271489,4
117271536,10
117272414,10
117272519,2
117272570,8
117273279,7
117273482,5
117273861,3
117273927,5
117274065,10
117274103,10
117274279,4
117274505,10
117274772,5
117274841,10
117275192,4
117275213,2
117275304,0
117275491,10
117275640,3
117276261,3
117276433,8
117276544,2
117276902,1
117277182,5
117277382,10
117277476,10
117277811,5
117278292,10
117278564,10
117278627,10
117278723,7
117278865,10
117278907,2
117278956,3
117279009,6
117279178,10
117279186,10
117279269,10
117279316,9
117279487,1
117279515,1
117279623,10
117279682,2
117279792,3
117279981,6
117280014,10
117280103,10
117280118,4
117280235,10
117280284,10
117280296,3
117280299,7
117280421,4
117280540,10
117288114,10
117288176,1
117288216,8
117288229,10
117288272,3
117288284,5
117288300,4
117288376,10
117288425,5
117288469,7
117288506,10
117288526,6
117288588,10
117288644,3
117288786,6
117288908,10
117288924,4
117288979,7
117288987,6
117289093,10
117289245,10
117289272,5
117289330,7
117289377,10
117289434,4
117289620,2
117289663,4
117289682,1
117289969,10
117289981,1
117290003,7
117290069,10
117290075,1
117290086,5
117290094,3
117290119,10
117290227,10
117290308,10
117290321,5
117290369,1
117290379,1
117290381,10
117290436,3
117290498,1
117298583,6
117299046,5
117308348,10
117308571,7
117308998,6
117318378,7
117318473,3
117338179,6
117338403,10
117339026,6
117348364,10
117348455,10
117348509,6
117348856,2
117358167,2
117358819,1
117358992,3
117359045,10
117360748,7
117360930,10
117361617,10
117361630,10
117362232,10
117362971,10
117364408,10
117364524,3
117364792,3
117364920,10
117364968,3
117365700,10
117366050,6
117367820,5
117368027,1
117368201,5
117368695,10
117378456,5
117378931,6
117379082,2
117388244,0
117388567,10
117398398,5
117398717,1
117398737,9
117398891,1
117408999,5
117418496,0
117418727,4
117418810,9
117418955,1
117428159,10
117428631,10
117438962,10
117448268,10
117448287,2
117448535,2
117448599,10
117448713,6
117448749,5
117458140,6
117458164,4
117458441,8
117468529,5
117478512,0
117478643,7
117478707,10
117479060,3
117488467,8
117498297,1
117498370,0
117498437,4
117498456,2
117508386,10
117508691,1
117518217,5
117528220,6
117528325,5
117528406,2
117528409,0
117528447,10
117528674,7
117529008,10
117529079,10
117538449,5
117553186,2
117553461,7
117553700,5
117553710,0
117553753,10
117553914,10
117553922,10
117553979,3
117554093,10
117554149,3
117554242,0
117554384,10
117554713,10
117554974,4
117555122,10
117555250,3
117555269,6
117555865,10
117555924,0
117556010,9
117556093,6
117556137,5
117556357,9
117556625,10
117556882,8
117557466,3
117557504,6
117558065,10
117558265,6
117558309,10
117558741,4
117558844,4
117559152,10
117559333,2
117559437,7
117559574,4
117559727,10
117560231,10
117560534,10
117560606,0
117560972,1
117561037,2
117561119,4
117561328,4
117561796,5
117562394,7
117562829,3
117563087,10
117565609,10
117565648,1
117565886,4
117566816,2
117567637,3
117568108,9
117574136,10
117574164,9
117574213,6
117574278,10
117574569,0
117574743,10
117574770,10
117574820,3
117574892,7
117575224,10
117575323,2
117575550,0
117575961,3
117576017,10
117576264,10
117576406,10
117576738,1
117577005,1
117577237,10
117577283,10
117577414,5
117577463,7
117577567,3
117577668,10
117578024,4
117579303,3
117579348,10
117579367,10
117579416,10
117579800,10
117580034,5
117580131,4
117580186,10
117580311,10
117580762,1
117580764,10
117580897,3
117580956,3
117581120,4
117581201,10
117581822,2
117582006,2
117582134,0
117582287,10
117582385,5
117582520,10
117582645,10
117583056,10
117583176,5
117583338,10
117583439,5
117583869,5
117584160,10
117584444,10
117584499,9
117584618,10
117584697,4
117584790,10
117584840,9
117584855,1
117584856,5
117584929,10
117584970,7
117585305,7
117585345,3
117585537,7
117585668,5
117586007,10
117595331,10
117595723,10
117595934,10
117596075,10
117596898,9
117597197,10
117599640,10
117599685,4
117599774,8
117600137,10
117600786,2
117601077,5
117601604,6
117601797,3
117602631,10
117602877,10
117604847,10
117606070,10
117606359,3
117606383,10
117606513,4
117606631,5
117606760,2
117615199,10
117615347,7
117615475,0
117615837,10
117617002,10
117625192,1
117625636,10
117625846,1
117626166,6
117626261,10
117626347,10
117626446,0
117627244,10
117627560,10
117627889,7
117628038,2
117628320,9
117628337,10
117628552,9
117628778,1
117628900,9
117629207,3
117635811,3
117635908,3
117636707,5
117636745,10
117636792,4
117645611,10
117646061,10
117646353,5
117646373,7
117646404,9
117646470,5
117646472,4
117646707,2
117646759,10
117655141,9
117655218,10
117655395,10
117655499,10
117655877,1
117656042,3
117656208,10
117656755,10
117665426,5
117665477,5
117665483,2
117666269,10
117666382,4
117666462,3
117666613,2
117675466,10
117676469,2
117685209,10
117685496,8
117685610,10
117685901,10
117686699,10
117686784,10
117686878,10
117695421,3
117695903,0
117695981,2
117696110,2
117696345,2
117696485,4
117705146,5
117705187,3
117705198,3
117705388,10
117706806,10
117715221,10
117715713,4
117715809,9
117716599,6
117716931,0
117725156,10
117725198,2
117725297,5
117725430,3
117725436,0
117725525,7
117725808,10
117726234,4
117726532,2
117735139,10
117735361,2
117735362,7
117736116,10
117736517,10
117736779,10
117745193,4
117745894,10
117745903,10
117746462,10
117755128,3
117755802,3
117755845,10
117756251,10
117756299,10
117756650,10
117756740,8
117765208,4
117765653,7
117765822,1
117766332,10
117766426,10
117775202,1
117775340,2
117775886,3
117776105,10
117776762,6
117776863,10
117785119,3
117785573,5
117785698,10
117785882,10
117786366,6
117786413,10
117795113,7
117796096,4
117796476,3
117796745,0
117796806,7
117805433,8
117806347,2
117806517,8
117806741,1
117806818,2
117815138,6
117815450,10
117816177,4
117816288,10
117816519,7
117817151,1
117818246,2
117819031,5
117819077,0
117819133,10
117819409,2
117819575,10
117819786,2
117821477,3
117825667,10
117825912,0
117825939,10
117825961,0
117826190,1
117826219,10
117826372,10
117826475,6
117835272,1
117835295,10
117835348,3
117835414,8
117835439,6
117835542,4
117835692,8
117835872,1
117835954,4
117836355,6
117836490,0
117836518,8
117836994,10
117837075,3
117837121,3
117837177,1
117837512,3
117837635,5
117837930,10
117838492,10
117838860,5
117838996,10
117839004,7
117839146,10
117839171,4
117839196,3
117839261,10
117839552,1
117840062,6
117840096,0
117840126,10
117840251,4
117840259,1
117840294,9
117840783,3
117840795,8
117840861,10
117840905,10
117841224,2
117841293,6
117841476,10
117841674,4
117841929,6
117842148,0
117842246,10
117842291,6
117842362,5
117842443,10
117842473,3
117842478,0
117842588,10
117842629,2
117842789,10
117843098,10
117843249,10
117843506,2
117843540,5
117843621,3
117844453,10
117845098,2
117845105,6
117845874,10
117847500,5
117848728,2
117848871,8
117849664,10
117850224,2
117850546,6
117850633,7
117850967,0
117850995,10
117851089,10
117851286,3
117851484,2
117855144,5
117855259,10
117857675,2
117857772,2
117857941,8
117857951,9
117857952,10
117858041,7
117858089,10
117858229,4
117858710,10
117858756,10
117858798,6
117858871,2
117859039,1
117859142,6
117859254,10
117859259,3
117860084,7
117860261,4
117860565,6
117860617,10
117860958,10
117861124,5
117861966,2
117861976,10
117862483,3
117862909,2
117863150,10
117863720,5
117863851,3
117864013,6
117864592,10
117865558,10
117865708,2
117865714,5
117865968,3
117865974,4
117866102,2
117866328,7
117866420,10
117866476,10
117866835,5
117867195,10
117867316,2
117867536,6
117867734,10
117868001,7
117868240,4
117868598,10
117869161,10
117869339,10
117869393,1
117869692,10
117870117,10
117870253,6
117870332,5
117870400,10
117870452,1
117870727,2
117870820,2
117870986,2
117871182,3
117871346,10
117871371,10
117871605,4
117871683,3
117872028,8
117872565,3
117872603,10
117872762,10
117872937,5
117873051,10
117873865,5
117873928,6
117874310,0
117874455,10
117874509,10
117874597,10
117874865,3
117874943,2
117875167,2
117875270,9
117875596,10
117875617,10
117875633,4
117875642,3
117875800,0
117875852,5
117875874,10
117876139,9
117876161,0
117876481,5
117876845,10
117877015,4
117877082,10
117877232,5
117877260,3
117877360,7
117877404,8
117877419,0
117877555,4
117877741,10
117877813,4
117877919,4
117878278,10
117878442,10
117878501,0
117878706,10
117879261,10
117879326,2
117879415,10
117879494,10
117879545,10
117879702,3
117879796,2
117880016,10
117880091,2
117880165,10
117880182,4
117880536,0
117880934,4
117880991,10
117881204,10
117881221,10
117881337,10
117881534,10
117881565,4
117881671,1
117881739,7
117882267,10
117882388,2
117882640,10
117882666,3
117882672,6
117882721,10
117883134,10
117883146,10
117883163,10
117883389,2
117883394,2
117883402,5
117883557,1
117883567,3
117883584,10
117883693,10
117884147,10
117884294,10
117884382,7
117884831,10
117884947,6
117885022,8
117885086,10
117885613,10
117885637,4
117885865,10
117885925,7
117886103,10
117886140,4
117886143,1
117886275,3
117886298,10
117886905,3
117886930,2
117887093,0
117887319,10
117887990,10
117888065,10
117888159,2
117888219,8
117888314,8
117888315,3
117888476,0
117888792,7
117889234,1
117889637,5
117889700,3
117889780,7
117889822,2
117889828,3
117889935,3
117890188,10
117891458,5
117891513,6
117891853,10
117891869,10
117891966,1
117892052,8
117892093,5
117892297,10
117892317,5
117892326,10
117892452,10
117892717,8
117892787,10
117892873,2
117893610,10
117893653,8
117893826,0
117893928,3
117894106,10
117894443,0
117894463,10
117894500,3
117894743,7
117895240,4
117895343,10
117895360,4
117895364,0
117895464,3
117895488,3
117896515,3
117896807,10
117897115,1
117897194,0
117897362,2
117897556,3
117905598,1
117905846,10
117906865,7
117907406,3
117909054,10
117909585,4
117909908,3
117909920,5
117910643,10
117910991,10
117911158,6
117911209,6
117911282,2
117911844,0
117912234,10
117913185,10
117913359,5
117913422,7
117913920,10
117914243,7
117915003,10
117915027,8
117915154,10
117915347,7
117915446,0
117915562,5
117915720,0
117916039,5
117916854,8
117917309,10
117918121,10
117918577,3
117918983,0
117919258,4
117919407,1
117925242,10
117925288,5
117926255,3
117926315,10
117927494,10
117927896,1
117928039,10
117928218,10
117928967,6
117929006,10
117935158,4
117935194,7
117935777,5
117936446,10
117936475,2
117936613,10
117936967,3
117937450,0
117937524,7
117938501,4
117938795,3
117945866,1
117946460,5
117946484,6
117946801,0
117946868,5
117947078,8
117947645,4
117947672,10
117948135,5
117948592,1
117949343,5
117949831,10
117949872,5
117950028,4
117950476,4
117951792,10
117951858,0
117955195,1
117955674,0
117955791,5
117956485,8
117957249,1
117957439,10
117957626,2
117957944,10
117958020,10
117958153,3
117965162,8
117965232,4
117965329,10
117965618,10
117965725,1
117966985,4
117967182,10
117967464,3
117968381,4
117968587,10
117968695,0
117968864,4
117968956,3
117975338,10
117977028,6
117977129,2
117977296,10
117977869,3
117978027,0
117978108,7
117978402,2
117978875,3
117978990,1
117979325,7
117985288,1
117985732,10
117985992,10
117986064,10
117987283,10
117987926,9
117988239,10
117995366,3
117995594,4
117996014,5
117996722,5
117997967,2
117998292,5
117998427,10
118005763,10
118005904,10
118006537,4
118006985,4
118015351,10
118015414,4
118015820,7
118018409,2
118018952,10
118025519,3
118025540,4
118025555,3
118026301,5
118026898,7
118027051,0
118027152,3
118027836,4
118027868,2
118027954,6
118028815,10
118035127,1
118035609,4
118036006,10
118036220,1
118037850,10
118039556,10
118039974,10
118039978,0
118040728,2
118045197,1
118045640,6
118046702,6
118047551,0
118047792,10
118049328,1
118055703,1
118055914,7
118056903,2
118057099,8
118058514,6
118058690,3
118065512,7
118065552,4
118066111,8
118066140,7
118066690,10
118067749,8
118068423,2
118068682,10
118068950,1
118069615,10
118069635,2
118070028,3
118070397,10
118071548,3
118071635,10
118071649,2
118071767,7
118072546,5
118072715,1
118076528,3
118077218,6
118078170,10
118085457,7
118085957,2
118086437,6
118086894,0
118087213,5
118087253,3
118087968,10
118088854,1
118089607,10
118090016,10
118090162,0
118090542,6
118091134,10
118091363,10
118091625,5
118091831,9
118092062,8
118092117,3
118092383,5
118093012,10
118093409,10
118094289,10
118094612,1
118095914,9
118096200,2
118097103,9
118097495,1
118097909,10
118098460,10
118105150,1
118105182,10
118105552,10
118106699,10
118107810,3
118108074,1
118108120,3
118108238,0
118108362,10
118108371,2
118108413,9
118108735,5
118108944,3
118109887,3
118109917,7
118115133,6
118115298,6
118115523,10
118115605,10
118116383,8
118116650,10
118116903,10
118118242,9
118118871,5
118118887,9
118118912,3
118119071,1
118119124,7
118120119,2
118125160,6
118125622,2
118125757,6
118125808,10
118126326,10
118126981,10
118127677,2
118127742,4
118128165,7
118128872,10
118135271,2
118136980,2
118137077,1
118137352,1
118137938,10
118138773,10
118138789,10
118139301,8
118145239,10
118145254,5
118145347,2
118145633,4
118145787,10
118145918,3
118145956,3
118146294,2
118147108,10
118147319,3
118147428,4
118147456,10
118147975,1
118148098,10
118148221,10
118148223,0
118148509,2
118148777,5
118148939,9
118149084,0
118149248,10
118149571,1
118150191,8
118150261,2
118150414,1
118150421,3
118150538,3
118150591,10
118151174,0
118151213,10
118151392,0
118151448,2
118151704,3
118151826,4
118152206,7
118152569,6
118152570,3
118153190,2
118153313,1
118153877,9
118154266,1
118154548,3
118155523,7
118155605,1
118155780,10
118155963,8
118156070,10
118156378,0
118156379,10
118156820,5
118156879,1
118157091,4
118157215,10
118157283,7
118157882,10
118157963,5
118158088,1
118158213,1
118159070,10
118159082,9
118159136,5
118159436,9
118159548,2
118159888,10
118159941,4
118160843,3
118160949,7
118161017,10
118161065,10
118161418,10
118161512,10
118161821,10
118161934,6
118162051,4
118162092,3
118162863,1
118162882,10
118163127,10
118164481,10
118164558,2
118164716,4
118164784,10
118164791,1
118165068,0
118165126,0
118165242,0
118165276,2
118165644,10
118166048,4
118166792,5
118166794,10
118167003,2
118167028,4
118167241,6
118167431,5
118167703,0
118167890,10
118168136,6
118169131,3
118169308,10
118169358,2
118169577,10
118169699,3
118169899,7
118170106,5
118170715,10
118170907,0
118170985,10
118171479,7
118171806,8
118171853,10
118171920,4
118172028,3
118172121,9
118172165,5
118172257,10
118172258,2
118173049,2
118173070,6
118173081,10
118173271,0
118173391,5
118173407,4
118173444,2
118173460,10
118173664,10
118173672,10
118173683,3
118173689,10
118173791,10
118173867,3
118173917,6
118173989,10
118174088,1
118174275,5
118174559,5
118174966,10
118175149,10
118175183,2
118175367,2
118175607,4
118175729,0
118175847,10
118175849,3
118176398,3
118176434,0
118176530,5
118176883,10
118177570,10
118178153,4
118178282,1
118178793,5
118178873,10
118179271,10
118179331,10
118179578,2
118179722,3
118180183,3
118180300,9
118180485,1
118180904,10
118180907,10
118180959,2
118181006,4
118181183,4
118181264,7
118181494,10
118181744,8
118181751,10
118182160,0
118182284,7
118182303,6
118182375,0
118182649,1
118182654,0
118182703,10
118182907,10
118183007,1
118183014,10
118183130,10
118183254,1
118183520,10
118183567,2
118183676,10
118183724,10
118183885,5
118184277,3
118184864,4
118185206,10
118185272,3
118185349,3
118185497,10
118185522,3
118185677,10
118185846,0
118185928,10
118186042,8
118186461,10
118186462,10
118186778,3
118186839,0
118187053,3
118187158,0
118187185,8
118187905,3
118187983,0
118188700,10
118188771,10
118188871,0
118188982,10
118189072,3
118189363,4
118189515,3
118189565,10
118189662,0
118190314,3
118190698,4
118190918,10
118191009,6
118191256,10
118191598,10
118191898,10
118191899,0
118191954,0
118191966,2
118192070,10
118192086,1
118192524,10
118192643,10
118192820,1
118192952,10
118192960,3
118193081,4
118193199,1
118193228,9
118193526,6
118193787,5
118193952,1
118194022,0
118194121,5
118194365,10
118194793,10
118194821,5
118195520,5
118196525,2
118196683,9
118198675,6
118198730,0
118199031,2
118205136,4
118205223,1
118205352,3
118205371,0
118205460,10
118205509,3
118206058,10
118206061,3
118206167,3
118206358,6
118206654,10
118206655,3
118206875,5
118207166,6
118207362,1
118207706,8
118207797,10
118208098,4
118208212,10
118208354,1
118208373,1
118208385,5
118208510,10
118208598,4
118208815,5
118208875,8
118208979,10
118208985,7
118209394,8
118209546,10
118209700,9
118209744,0
118209795,2
118209859,10
118209898,2
118209960,5
118209977,5
118210020,3
118210133,4
118210163,5
118210231,3
118210514,1
118210635,10
118210652,7
118210724,2
118210951,10
118211015,7
118211233,2
118211428,2
118211437,10
118211806,8
118211867,4
118212100,10
118212148,5
118212488,7
118212538,2
118212719,10
118212724,3
118213172,5
118213212,3
118213590,10
118213813,3
118213853,10
118213916,6
118214307,4
118214389,3
118214562,3
118214581,6
118214681,10
118214720,10
118214827,8
118214886,3
118216204,6
118216508,10
118216669,1
118216840,10
118216931,2
118216957,0
118217274,2
118217280,10
118217682,1
118217759,10
118217839,5
118217949,10
118218197,5
118218364,7
118218694,10
118219073,5
118219188,3
118219318,5
118219427,7
118219569,0
118219588,7
118219607,3
118219649,8
118219732,1
118219867,1
118219990,10
118220087,10
118220132,3
118220207,5
118220405,10
118220460,5
118220653,7
118220992,1
118221078,3
118221211,3
118221445,10
118221748,1
118221766,5
118221852,0
118222109,10
118222139,10
118222234,5
118222239,10
118222244,0
118222593,1
118222767,8
118223214,10
118223223,10
118223358,1
118224114,10
118224288,8
118224444,5
118224499,1
118224522,0
118224680,10
118224735,6
118224795,3
118224812,10
118225054,10
118225196,10
118225300,10
118225455,8
118225647,5
118225702,5
118225704,5
118226358,6
118226670,2
118226679,2
118226827,10
118226889,5
118228308,7
118229204,5
118229522,1
118229534,10
118229627,2
118229668,10
118230106,6
118230211,10
118230342,10
118230409,0
118230431,8
118230675,10
118230748,10
118230828,6
118230977,10
118230983,6
118231199,6
118232529,1
118232643,10
118233164,10
118233277,10
118233431,1
118233443,7
118233621,0
118233860,10
118234723,10
118235163,10
118235176,6
118235282,6
118235333,8
118235506,5
118235793,6
118235990,10
118236150,10
118236270,10
118236365,10
118236391,0
118236567,10
118236778,10
118237108,10
118237172,6
118237943,2
118238081,10
118238472,1
118238600,10
118238993,10
118239184,1
118239832,4
118239970,6
118240904,10
118241421,0
118241619,10
118241666,10
118241911,7
118241943,10
118242144,0
118242322,4
118242546,8
118242767,10
118242987,10
118243031,3
118243140,5
118243509,2
118243678,0
118243908,10
118243920,10
118243960,6
118244253,2
118244805,10
118244947,5
118244990,10
118245046,10
118245400,9
118245717,10
118245870,5
118246365,5
118246918,10
118247768,3
118247853,1
118248686,4
118248985,2
118249083,2
118249408,1
118250102,6
118250951,10
118251595,5
118251925,5
118252077,5
118252566,5
118257327,10
118257360,2
118257384,7
118257495,5
118257497,10
118257707,10
118257764,5
118257857,5
118257877,0
118258069,4
118258073,9
118258429,0
118258491,10
118258595,3
118258750,10
118259159,0
118259558,10
118259936,1
118259975,8
118260561,10
118260720,2
118261326,7
118261350,10
118261497,10
118261634,10
118261688,3
118261756,5
118262086,5
118262254,5
118262474,5
118262551,0
118262586,3
118262617,4
118262819,10
118262964,2
118263812,0
118264095,8
118264250,5
118264472,9
118264553,10
118264672,1
118264796,6
118264860,10
118265274,0
118265293,1
118265458,8
118265509,3
118265538,10
118265714,5
118265770,4
118265815,3
118266039,5
118266540,10
118266587,10
118266627,4
118266659,5
118266742,10
118266973,6
118267190,3
118267216,0
118267331,10
118267878,5
118268197,10
118268215,10
118268220,10
118268396,4
118268410,5
118268659,0
118268979,7
118269727,2
118269960,2
118269971,10
118270091,10
118270127,3
118270358,10
118270425,3
118270567,10
118270759,1
118270891,6
118270968,10
118271348,3
118271554,7
118271773,5
118271976,4
118272095,2
118272375,0
118272597,10
118272703,10
118272863,5
118272891,7
118273032,10
118273129,3
118273333,5
118273521,9
118273759,9
118274006,6
118274172,10
118274639,8
118274778,10
118274995,5
118275044,7
118275511,3
118275583,3
118275615,5
118275736,8
118275783,10
118275856,0
118276118,10
118276343,5
118276394,10
118276468,10
118276720,4
118276765,7
118276820,1
118276821,5
118276870,10
118277069,10
118277108,10
118277380,3
118277384,10
118277424,1
118277532,6
118277680,3
118277768,1
118278126,10
118278130,2
118278912,3
118279413,3
118279469,5
118279512,5
118279638,7
118280227,2
118280462,0
118280503,0
118280799,10
118281525,2
118281858,3
118282201,10
118282453,10
118282483,5
118282628,2
118282700,8
118283770,6
118284081,10
118284096,10
118284291,10
118284674,3
118284684,3
118285034,6
118285121,2
118285181,6
118285192,1
118285214,7
118285436,6
118285438,5
118285515,10
118295450,10
118295698,10
118295724,8
118296207,8
118296230,10
118296527,1
118296533,6
118296588,6
118306198,8
118306411,10
118306539,10
118306857,2
118306940,8
118306952,10
118307329,3
118307378,1
118307727,10
118307741,2
118307764,7
118307851,10
118308224,6
118308290,10
118308596,10
118308644,1
118308830,5
118309003,10
118309568,5
118310074,10
118310140,6
118310241,3
118310613,10
118310651,5
118311181,6
118311320,5
118311472,10
118311636,10
118311897,10
118311901,5
118312183,10
118312193,10
118312292,10
118312630,3
118312638,0
118312657,1
118312676,6
118312789,10
118313040,0
118313532,2
118313575,3
118313661,2
118314409,10
118314704,0
118314929,10
118315494,10
118315616,2
118315833,1
118316095,5
118316276,10
118316688,7
118316933,10
118317227,5
118317372,3
118317419,10
118317661,0
118317751,9
118317909,1
118318132,10
118318415,8
118318575,10
118318728,3
118318738,4
118318796,1
118318800,3
118318998,10
118319192,10
118319219,10
118319426,10
118319469,6
118319797,6
118320101,2
118320230,2
118320317,5
118320549,6
118322225,3
118322344,8
118322378,10
118322582,10
118322651,10
118322781,10
118322826,10
118322898,10
118323034,2
118323368,10
118323383,9
118323453,10
118323492,3
118323982,4
118324194,10
118324260,3
118324882,3
118324957,3
118325006,5
118325061,10
118325151,10
118325165,7
118325275,10
118325597,5
118325619,10
118325622,10
118326071,10
118326116,2
118326171,2
118326304,10
118326326,1
118327049,3
118327127,10
118327507,5
118327634,7
118327780,10
118327841,0
118327845,10
118327866,8
118328138,8
118328203,4
118328272,10
118328277,1
118328336,1
118328393,10
118328434,4
118328463,1
118328507,2
118329259,5
118329383,0
118329766,2
118329871,10
118329879,2
118329885,2
118330173,3
118330174,4
118330232,5
118330267,10
118330278,6
118330643,10
118330821,2
118330873,6
118330894,10
118331023,5
118331062,5
118331214,10
118331535,10
118331630,8
118331831,3
118331894,10
118332126,3
118332231,0
118332233,10
118332715,3
118333391,10
118333461,7
118333466,2
118333830,10
118333949,1
118334056,10
118334371,3
118334818,10
118334872,0
118335478,10
118335648,8
